date,price,price_change,daily_return_pct,rolling_volatility_7d,ma_7d
2024-01-05,0.5,-0.09499999999999997,-18.999999999999993,10.629130568129447,0.45285714285714285
2024-01-06,0.405,-0.09499999999999997,-18.999999999999993,10.629130568129447,0.45285714285714285
2024-01-07,0.405,0.0,0.0,10.629130568129447,0.45285714285714285
2024-01-08,0.475,0.06999999999999995,17.28395061728394,10.629130568129447,0.45285714285714285
2024-01-09,0.465,-0.009999999999999953,-2.1052631578947323,10.629130568129447,0.45285714285714285
2024-01-10,0.455,-0.010000000000000009,-2.1505376344086002,10.629130568129447,0.45285714285714285
2024-01-11,0.465,0.010000000000000009,2.19780219780219,10.629130568129447,0.45285714285714285
2024-01-12,0.475,0.009999999999999953,2.1505376344086002,10.629130568129447,0.4492857142857143
2024-01-13,0.485,0.010000000000000009,2.1052631578947434,6.676567985045866,0.46071428571428574
2024-01-14,0.485,0.0,0.0,6.676567985045866,0.47214285714285714
2024-01-15,0.475,-0.010000000000000009,-2.0618556701030966,2.1288820719903665,0.4721428571428571
2024-01-16,0.475,0.0,0.0,1.9168448944022776,0.4735714285714286
2024-01-17,0.485,0.010000000000000009,2.1052631578947434,1.6603462368405029,0.4778571428571428
2024-01-18,0.485,0.0,0.0,1.5863937548626046,0.48071428571428576
2024-01-19,0.485,0.0,0.0,1.4408315851367777,0.48214285714285715
2024-01-20,0.485,0.0,0.0,1.2029902046891843,0.48214285714285715
2024-01-21,0.485,0.0,0.0,1.2029902046891843,0.4821428571428571
2024-01-22,0.485,0.0,0.0,0.7957146800194428,0.4835714285714286
2024-01-23,0.545,0.06000000000000005,12.371134020618557,4.610478629658532,0.4935714285714286
2024-01-24,0.545,0.0,0.0,4.675849150629618,0.5021428571428571
2024-01-25,0.545,0.0,0.0,4.675849150629618,0.5107142857142858
2024-01-26,0.545,0.0,0.0,4.675849150629618,0.5192857142857144
2024-01-27,0.545,0.0,0.0,4.675849150629618,0.5278571428571429
2024-01-28,0.545,0.0,0.0,4.675849150629618,0.5364285714285715
2024-01-29,0.545,0.0,0.0,4.675849150629618,0.545
2024-01-30,0.545,0.0,0.0,0.0,0.545
2024-01-31,0.545,0.0,0.0,0.0,0.545
2024-02-01,0.525,-0.020000000000000018,-3.669724770642202,1.3870255890246967,0.5421428571428571
2024-02-02,0.525,0.0,0.0,1.3870255890246967,0.5392857142857144
2024-02-03,0.525,0.0,0.0,1.3870255890246967,0.5364285714285715
2024-02-04,0.525,0.0,0.0,1.3870255890246967,0.5335714285714286
2024-02-05,0.525,0.0,0.0,1.3870255890246967,0.5307142857142858
2024-02-06,0.525,0.0,0.0,1.3870255890246967,0.5278571428571429
2024-02-07,0.525,0.0,0.0,1.3870255890246967,0.525
2024-02-08,0.525,0.0,0.0,0.0,0.525
2024-02-09,0.525,0.0,0.0,0.0,0.525
2024-02-10,0.515,-0.010000000000000009,-1.904761904761909,0.7199323295414048,0.5235714285714286
2024-02-11,0.525,0.010000000000000009,1.9417475728155331,1.110428305536398,0.5235714285714286
2024-02-12,0.525,0.0,0.0,1.110428305536398,0.5235714285714286
2024-02-13,0.535,0.010000000000000009,1.904761904761898,1.3221190837949537,0.525
2024-02-14,0.525,-0.010000000000000009,-1.869158878504673,1.5556146505520017,0.525
2024-02-15,0.525,0.0,0.0,1.5556146505520017,0.525
2024-02-16,0.53,0.0050000000000000044,0.952380952380949,1.5956881200643847,0.5257142857142857
2024-02-17,0.525,-0.0050000000000000044,-0.9433962264150941,1.4215974302073593,0.5271428571428572
2024-02-18,0.525,0.0,0.0,1.2191947298479033,0.5271428571428572
2024-02-19,0.535,0.010000000000000009,1.904761904761898,1.4144589452661156,0.5285714285714286
2024-02-20,0.545,0.010000000000000009,1.869158878504673,1.4076842638651532,0.53
2024-02-21,0.545,0.0,0.0,1.0704017617565171,0.5328571428571429
2024-02-22,0.545,0.0,0.0,1.0704017617565171,0.5357142857142857
2024-02-23,0.545,0.0,0.0,1.0698377224700573,0.5378571428571429
2024-02-24,0.535,-0.010000000000000009,-1.834862385321101,1.2878572285675687,0.5392857142857143
2024-02-25,0.535,0.0,0.0,1.2878572285675687,0.5407142857142857
2024-02-26,0.535,0.0,0.0,1.0692915762725248,0.5407142857142857
2024-02-27,0.525,-0.010000000000000009,-1.869158878504673,0.9037428874809528,0.5378571428571429
2024-02-28,0.525,0.0,0.0,0.9037428874809528,0.535
2024-02-29,0.525,0.0,0.0,0.9037428874809528,0.5321428571428573
2024-03-01,0.525,0.0,0.0,0.9037428874809528,0.5292857142857144
2024-03-02,0.525,0.0,0.0,0.7064756504845551,0.5278571428571429
2024-03-03,0.535,0.010000000000000009,1.904761904761898,1.0894717179068896,0.5278571428571429
2024-03-04,0.535,0.0,0.0,1.0894717179068896,0.5278571428571429
2024-03-05,0.535,0.0,0.0,0.7199323295414,0.5292857142857142
2024-03-06,0.535,0.0,0.0,0.7199323295414,0.5307142857142858
2024-03-07,0.535,0.0,0.0,0.7199323295414,0.5321428571428573
2024-03-08,0.535,0.0,0.0,0.7199323295414,0.5335714285714286
2024-03-09,0.535,0.0,0.0,0.7199323295414,0.535
2024-03-10,0.535,0.0,0.0,0.0,0.535
2024-03-11,0.515,-0.020000000000000018,-3.738317757009346,1.412951300969083,0.5321428571428571
2024-03-12,0.515,0.0,0.0,1.412951300969083,0.5292857142857142
2024-03-13,0.515,0.0,0.0,1.412951300969083,0.5264285714285715
2024-03-14,0.515,0.0,0.0,1.412951300969083,0.5235714285714286
2024-03-15,0.515,0.0,0.0,1.412951300969083,0.5207142857142857
2024-03-16,0.515,0.0,0.0,1.412951300969083,0.5178571428571429
2024-03-17,0.515,0.0,0.0,1.412951300969083,0.515
2024-03-18,0.515,0.0,0.0,0.0,0.515
2024-03-19,0.515,0.0,0.0,0.0,0.515
2024-03-20,0.515,0.0,0.0,0.0,0.515
2024-03-21,0.515,0.0,0.0,0.0,0.515
2024-03-22,0.515,0.0,0.0,0.0,0.515
2024-03-23,0.515,0.0,0.0,0.0,0.515
2024-03-24,0.495,-0.020000000000000018,-3.8834951456310662,1.467823196152347,0.5121428571428571
2024-03-25,0.495,0.0,0.0,1.467823196152347,0.5092857142857142
2024-03-26,0.495,0.0,0.0,1.467823196152347,0.5064285714285715
2024-03-27,0.495,0.0,0.0,1.467823196152347,0.5035714285714287
2024-03-28,0.495,0.0,0.0,1.467823196152347,0.5007142857142857
2024-03-29,0.495,0.0,0.0,1.467823196152347,0.49785714285714283
2024-03-30,0.485,-0.010000000000000009,-2.020202020202022,1.5375120209682154,0.4935714285714286
2024-03-31,0.485,0.0,0.0,0.7635645919378501,0.4921428571428571
2024-04-01,0.485,0.0,0.0,0.7635645919378501,0.4907142857142857
2024-04-02,0.485,0.0,0.0,0.7635645919378501,0.48928571428571427
2024-04-03,0.485,0.0,0.0,0.7635645919378501,0.4878571428571429
2024-04-04,0.475,-0.010000000000000009,-2.0618556701030966,0.9959926857205886,0.48499999999999993
2024-04-05,0.465,-0.009999999999999953,-2.1052631578947323,1.1026941737734817,0.48071428571428576
2024-04-06,0.465,0.0,0.0,1.0167501103729542,0.4778571428571428
2024-04-07,0.465,0.0,0.0,1.0167501103729542,0.475
2024-04-08,0.465,0.0,0.0,1.0167501103729542,0.47214285714285714
2024-04-09,0.465,0.0,0.0,1.0167501103729542,0.4692857142857143
2024-04-10,0.465,0.0,0.0,1.0167501103729542,0.46642857142857136
2024-04-11,0.455,-0.010000000000000009,-2.1505376344086002,1.0383913289223576,0.4635714285714286
2024-04-12,0.455,0.0,0.0,0.8128268236757723,0.46214285714285713
2024-04-13,0.455,0.0,0.0,0.8128268236757723,0.46071428571428574
2024-04-14,0.455,0.0,0.0,0.8128268236757723,0.45928571428571435
2024-04-15,0.455,0.0,0.0,0.8128268236757723,0.45785714285714285
2024-04-16,0.455,0.0,0.0,0.8128268236757723,0.45642857142857146
2024-04-17,0.445,-0.010000000000000009,-2.197802197802201,1.0609740249425061,0.4535714285714286
2024-04-18,0.445,0.0,0.0,0.8306911494708455,0.4521428571428571
2024-04-19,0.425,-0.020000000000000018,-4.49438202247191,1.7621908726814461,0.4478571428571429
2024-04-20,0.425,0.0,0.0,1.7621908726814461,0.44357142857142856
2024-04-21,0.435,0.010000000000000009,2.35294117647058,2.1554688193964804,0.4407142857142857
2024-04-22,0.435,0.0,0.0,2.1554688193964804,0.43785714285714283
2024-04-23,0.435,0.0,0.0,2.1554688193964804,0.435
2024-04-24,0.435,0.0,0.0,2.044533039654452,0.4335714285714286
2024-04-25,0.425,-0.010000000000000009,-2.298850574712641,2.168098922910497,0.43071428571428566
2024-04-26,0.425,0.0,0.0,1.3429214530474598,0.43071428571428566
2024-04-27,0.435,0.010000000000000009,2.35294117647058,1.608813865729198,0.4321428571428571
2024-04-28,0.435,0.0,0.0,1.3429214530474598,0.4321428571428571
2024-04-29,0.435,0.0,0.0,1.3429214530474598,0.4321428571428571
2024-04-30,0.435,0.0,0.0,1.3429214530474598,0.4321428571428571
2024-05-01,0.445,0.010000000000000009,2.298850574712641,1.5976469944114275,0.43357142857142855
2024-05-02,0.455,0.010000000000000009,2.2471910112359605,1.2295995471253234,0.43785714285714283
2024-05-03,0.455,0.0,0.0,1.2295995471253234,0.4421428571428571
2024-05-04,0.465,0.010000000000000009,2.19780219780219,1.2019327923318428,0.44642857142857145
2024-05-05,0.465,0.0,0.0,1.2019327923318428,0.45071428571428573
2024-05-06,0.465,0.0,0.0,1.2019327923318428,0.455
2024-05-07,0.465,0.0,0.0,1.2019327923318428,0.45928571428571435
2024-05-08,0.465,0.0,0.0,1.084561014586004,0.4621428571428572
2024-05-09,0.455,-0.010000000000000009,-2.1505376344086002,1.255310551453033,0.4621428571428572
2024-05-10,0.445,-0.010000000000000009,-2.197802197802201,1.5069170333857898,0.46071428571428574
2024-05-11,0.445,0.0,0.0,1.0609740249425057,0.45785714285714285
2024-05-12,0.445,0.0,0.0,1.0609740249425057,0.455
2024-05-13,0.445,0.0,0.0,1.0609740249425057,0.4521428571428571
2024-05-14,0.51,0.065,14.606741573033698,5.884704782248806,0.4585714285714286
2024-05-15,0.485,-0.025000000000000022,-4.90196078431373,6.3605880961057295,0.4614285714285714
2024-05-16,0.495,0.010000000000000009,2.0618556701030855,6.236817195009353,0.46714285714285714
2024-05-17,0.495,0.0,0.0,6.080820434273016,0.4742857142857143
2024-05-18,0.505,0.010000000000000009,2.020202020202011,6.035516256348178,0.4828571428571428
2024-05-19,0.515,0.010000000000000009,1.980198019801982,5.973909418028067,0.4928571428571429
2024-05-20,0.515,0.0,0.0,5.973909418028067,0.5028571428571429
2024-05-21,0.54,0.025000000000000022,4.854368932038833,3.018822633644923,0.5071428571428571
2024-05-22,0.545,0.0050000000000000044,0.92592592592593,1.665369945415584,0.5157142857142858
2024-05-23,0.55,0.0050000000000000044,0.917431192660545,1.6791034792041815,0.5235714285714286
2024-05-24,0.545,-0.0050000000000000044,-0.909090909090915,1.8440646924358879,0.5307142857142857
2024-05-25,0.545,0.0,0.0,1.8880959195206517,0.5364285714285715
2024-05-26,0.555,0.010000000000000009,1.8348623853211121,1.8777003731123343,0.5421428571428571
2024-05-27,0.555,0.0,0.0,1.8777003731123343,0.5478571428571429
2024-05-28,0.555,0.0,0.0,0.8941239700286869,0.55
2024-05-29,0.565,0.009999999999999898,1.8018018018017834,1.0314494455992906,0.5528571428571428
2024-05-30,0.565,0.0,0.0,1.030925796625423,0.555
2024-05-31,0.535,-0.029999999999999916,-5.309734513274322,2.3946680246919456,0.5535714285714286
2024-06-01,0.545,0.010000000000000009,1.869158878504673,2.5263528475036865,0.5535714285714286
2024-06-02,0.535,-0.010000000000000009,-1.834862385321101,2.469025101451671,0.5507142857142858
2024-06-03,0.535,0.0,0.0,2.469025101451671,0.5478571428571428
2024-06-04,0.535,0.0,0.0,2.469025101451671,0.545
2024-06-05,0.555,0.020000000000000018,3.738317757009346,2.848720210888083,0.5435714285714286
2024-06-06,0.555,0.0,0.0,2.848720210888083,0.5421428571428571
2024-06-07,0.545,-0.010000000000000009,-1.8018018018018056,1.9801983317804455,0.5435714285714286
2024-06-08,0.555,0.010000000000000009,1.8348623853211121,1.9756527027288289,0.545
2024-06-09,0.555,0.0,0.0,1.758613570005331,0.5478571428571428
2024-06-10,0.555,0.0,0.0,1.758613570005331,0.5507142857142857
2024-06-11,0.565,0.009999999999999898,1.8018018018017834,1.7980326334560717,0.555
2024-06-12,0.555,-0.009999999999999898,-1.7699115044247593,1.471489240698721,0.555
2024-06-13,0.565,0.009999999999999898,1.8018018018017834,1.619719741778319,0.5564285714285714
2024-06-14,0.565,0.0,0.0,1.3582877106143632,0.5592857142857143
2024-06-15,0.565,0.0,0.0,1.2345862684812388,0.5607142857142857
2024-06-16,0.565,0.0,0.0,1.2345862684812388,0.5621428571428572
2024-06-17,0.565,0.0,0.0,1.2345862684812388,0.5635714285714285
2024-06-18,0.565,0.0,0.0,1.0310941746540643,0.5635714285714285
2024-06-19,0.565,0.0,0.0,0.6810170684851024,0.565
2024-06-20,0.565,0.0,0.0,0.0,0.565
2024-06-21,0.565,0.0,0.0,0.0,0.565
2024-06-22,0.565,0.0,0.0,0.0,0.565
2024-06-23,0.575,0.010000000000000009,1.7699115044247815,0.6689636690428966,0.5664285714285714
2024-06-24,0.575,0.0,0.0,0.6689636690428966,0.5678571428571428
2024-06-25,0.585,0.010000000000000009,1.7391304347826209,0.8561646827520573,0.5707142857142856
2024-06-26,0.595,0.010000000000000009,1.7094017094017033,0.9299559018450064,0.575
2024-06-27,0.595,0.0,0.0,0.9299559018450064,0.5792857142857143
2024-06-28,0.605,0.010000000000000009,1.680672268907557,0.9223330115025358,0.585
2024-06-29,0.625,0.020000000000000018,3.3057851239669533,1.1514444955944,0.5935714285714285
2024-06-30,0.625,0.0,0.0,1.260644917643441,0.6007142857142858
2024-07-01,0.615,-0.010000000000000009,-1.6000000000000014,1.6117089574686623,0.6064285714285714
2024-07-02,0.66,0.04500000000000004,7.317073170731714,2.908691950510708,0.6171428571428572
2024-07-03,0.65,-0.010000000000000009,-1.5151515151515138,3.164575197885727,0.625
2024-07-04,0.615,-0.03500000000000003,-5.384615384615388,4.063562801926644,0.6278571428571428
2024-07-05,0.605,-0.010000000000000009,-1.6260162601625994,4.101344763898692,0.6278571428571428
2024-07-06,0.605,0.0,0.0,3.8493782352738015,0.625
2024-07-07,0.625,0.020000000000000018,3.3057851239669533,4.101344763898692,0.625
2024-07-08,0.625,0.0,0.0,4.036773146155189,0.6264285714285714
2024-07-09,0.605,-0.020000000000000018,-3.200000000000003,2.7378172175510063,0.6185714285714285
2024-07-10,0.625,0.020000000000000018,3.3057851239669533,3.211541141293878,0.615
2024-07-11,0.625,0.0,0.0,2.3904288970945897,0.6164285714285713
2024-07-12,0.6,-0.025000000000000022,-4.0000000000000036,2.8298105456888702,0.6157142857142857
2024-07-13,0.595,-0.0050000000000000044,-0.8333333333333304,2.8431819651073234,0.6142857142857142
2024-07-14,0.675,0.08000000000000007,13.445378151260524,5.884777405324148,0.6214285714285713
2024-07-15,0.695,0.019999999999999907,2.962962962962945,5.886827703557909,0.6314285714285715
2024-07-16,0.705,0.010000000000000009,1.4388489208633004,5.495498838581385,0.6457142857142857
2024-07-17,0.685,-0.019999999999999907,-2.8368794326240954,5.796178635949006,0.6542857142857142
2024-07-18,0.675,-0.010000000000000009,-1.4598540145985384,5.882823442349933,0.6614285714285714
2024-07-19,0.615,-0.06000000000000005,-8.888888888888902,6.824219768225537,0.6635714285714286
2024-07-20,0.645,0.030000000000000027,4.878048780487809,6.971534764238391,0.6707142857142856
2024-07-21,0.64,-0.0050000000000000044,-0.7751937984496138,4.496423270941447,0.6657142857142857
2024-07-22,0.63,-0.010000000000000009,-1.5625,4.202996478079188,0.6564285714285714
2024-07-23,0.625,-0.0050000000000000044,-0.7936507936507908,4.040756630328105,0.6449999999999999
2024-07-24,0.605,-0.020000000000000018,-3.200000000000003,4.06105056271684,0.6335714285714286
2024-07-25,0.625,0.020000000000000018,3.3057851239669533,4.4828403514294495,0.6264285714285714
2024-07-26,0.615,-0.010000000000000009,-1.6000000000000014,2.920806999882735,0.6264285714285714
2024-07-27,0.585,-0.030000000000000027,-4.878048780487809,2.5262995212896926,0.6178571428571429
2024-07-28,0.575,-0.010000000000000009,-1.7094017094017144,2.5150518995314557,0.6085714285714285
2024-07-29,0.585,0.010000000000000009,1.7391304347826209,2.7935957918441776,0.6021428571428571
2024-07-30,0.595,0.010000000000000009,1.7094017094017033,2.9812105420211275,0.5978571428571428
2024-07-31,0.585,-0.010000000000000009,-1.6806722689075682,2.816374899672217,0.595
2024-08-01,0.555,-0.029999999999999916,-5.12820512820511,2.7476342384323664,0.585
2024-08-02,0.535,-0.020000000000000018,-3.603603603603611,2.8442574515932164,0.5735714285714285
2024-08-03,0.525,-0.010000000000000009,-1.869158878504673,2.536196547033096,0.5650000000000001
2024-08-04,0.545,0.020000000000000018,3.809523809523818,3.226369531818763,0.5607142857142857
2024-08-05,0.515,-0.030000000000000027,-5.5045871559633035,3.4602448975069575,0.5507142857142857
2024-08-06,0.535,0.020000000000000018,3.8834951456310662,3.893243778737967,0.5421428571428571
2024-08-07,0.515,-0.020000000000000018,-3.738317757009346,3.990735427567918,0.5321428571428573
2024-08-08,0.485,-0.030000000000000027,-5.82524271844661,4.096776892466974,0.5221428571428571
2024-08-09,0.4915,0.006500000000000006,1.3402061855670055,4.166692072745221,0.5159285714285714
2024-08-10,0.476,-0.015500000000000014,-3.153611393692779,4.232475003534895,0.5089285714285714
2024-08-11,0.453,-0.022999999999999965,-4.831932773109237,3.7185115721183486,0.49578571428571433
2024-08-12,0.4555,0.0025000000000000022,0.5518763796909409,3.6189613980348914,0.48728571428571427
2024-08-13,0.4585,0.0030000000000000027,0.658616904500553,2.9325695610232643,0.4763571428571428
2024-08-14,0.4555,-0.0030000000000000027,-0.6543075245365348,2.884150198319832,0.46785714285714286
2024-08-15,0.447,-0.008500000000000008,-1.866081229418226,2.2618905488052166,0.46242857142857147
2024-08-16,0.443,-0.0040000000000000036,-0.8948545861297563,1.9961521293580657,0.45550000000000007
2024-08-17,0.4545,0.01150000000000001,2.5959367945823875,2.3351935360033234,0.45242857142857146
2024-08-18,0.4865,0.03199999999999997,7.0407040704070445,2.996371664796999,0.45721428571428574
2024-08-19,0.4835,-0.0030000000000000027,-0.6166495375128478,3.0613539545671586,0.4612142857142857
2024-08-20,0.486,0.0025000000000000022,0.5170630816959676,3.0636405067934045,0.4651428571428572
2024-08-21,0.5025,0.01649999999999996,3.3950617283950546,3.108817930107948,0.47185714285714286
2024-08-22,0.5215,0.019000000000000017,3.7810945273631935,2.8235948530085486,0.48249999999999993
2024-08-23,0.5175,-0.0040000000000000036,-0.7670182166826467,2.8001066837046027,0.49314285714285716
2024-08-24,0.5015,-0.016000000000000014,-3.0917874396135248,3.443737615465364,0.49985714285714283
2024-08-25,0.502,0.000500000000000056,0.09970089730808596,2.4171578604057857,0.5020714285714286
2024-08-26,0.4955,-0.006500000000000006,-1.294820717131473,2.480904307104265,0.5037857142857143
2024-08-27,0.4945,-0.0010000000000000009,-0.20181634712411745,2.4890078791741423,0.505
2024-08-28,0.5035,0.008999999999999952,1.8200202224469164,2.216107939483447,0.5051428571428571
2024-08-29,0.503,-0.0004999999999999449,-0.09930486593842103,1.495093678664244,0.5025000000000001
2024-08-30,0.498,-0.0050000000000000044,-0.994035785288272,1.5041591759413868,0.4997142857142857
2024-08-31,0.4995,0.0015000000000000013,0.3012048192771122,1.0090375214347438,0.49942857142857144
2024-09-01,0.5025,0.002999999999999947,0.6006006006005871,1.0389654108932211,0.49949999999999994
2024-09-02,0.5085,0.006000000000000005,1.1940298507462588,0.9351624851389445,0.5013571428571428
2024-09-03,0.5175,0.009000000000000008,1.7699115044247815,1.0252861599932523,0.5046428571428571
2024-09-04,0.5115,-0.006000000000000005,-1.1594202898550732,1.0786016172727915,0.5057857142857143
2024-09-05,0.5295,0.018000000000000016,3.5190615835777095,1.6235926377714267,0.5095714285714286
2024-09-06,0.528,-0.0014999999999999458,-0.28328611898016387,1.5151434519187716,0.5138571428571429
2024-09-07,0.5055,-0.022500000000000075,-4.2613636363636465,2.4703124892114645,0.5147142857142857
2024-09-08,0.5,-0.005499999999999949,-1.0880316518298572,2.5065241183168916,0.5143571428571428
2024-09-09,0.513,0.013000000000000012,2.6000000000000023,2.673077042439423,0.5149999999999999
2024-09-10,0.5225,0.009499999999999953,1.8518518518518379,2.6814851353664406,0.5157142857142857
2024-09-11,0.5195,-0.0030000000000000027,-0.5741626794258381,2.6420173315757727,0.5168571428571428
2024-09-12,0.496,-0.023499999999999965,-4.523580365736279,2.731714512276015,0.5120714285714286
2024-09-13,0.491,-0.0050000000000000044,-1.008064516129037,2.718281343510913,0.5067857142857143
2024-09-14,0.491,0.0,0.0,2.3132853139737923,0.5047142857142857
2024-09-15,0.4885,-0.0025000000000000022,-0.5091649694501044,2.294515157285844,0.5030714285714286
2024-09-16,0.494,0.005500000000000005,1.1258955987717423,2.0361305680017368,0.5003571428571428
2024-09-17,0.4945,0.0005000000000000004,0.10121457489877805,1.7887966974730218,0.49635714285714283
2024-09-18,0.4805,-0.014000000000000012,-2.8311425682507663,1.9443245753114229,0.4907857142857143
2024-09-19,0.4675,-0.012999999999999956,-2.705515088449517,1.4741279050381442,0.48671428571428565
2024-09-20,0.4715,0.003999999999999948,0.8556149732620311,1.600034210839469,0.48392857142857143
2024-09-21,0.479,0.007500000000000007,1.590668080593849,1.7949260030022254,0.48221428571428565
2024-09-22,0.4755,-0.003500000000000003,-0.7306889352818424,1.8003724590532344,0.4803571428571428
2024-09-23,0.4695,-0.006000000000000005,-1.2618296529968487,1.692559389644478,0.47685714285714287
2024-09-24,0.4825,0.013000000000000012,2.7689030883919052,2.14575126799807,0.47514285714285714
2024-09-25,0.481,-0.0015000000000000013,-0.31088082901554737,1.846872452327438,0.4752142857142857
2024-09-26,0.4885,0.007500000000000007,1.5592515592515621,1.4564465014333432,0.47821428571428576
2024-09-27,0.4895,0.0010000000000000009,0.20470829068577334,1.4610621273765627,0.48078571428571426
2024-09-28,0.4855,-0.0040000000000000036,-0.8171603677221695,1.457484744728375,0.4817142857142857
2024-09-29,0.4825,-0.0030000000000000027,-0.6179196704428458,1.4460387427790564,0.4827142857142857
2024-09-30,0.4905,0.008000000000000007,1.6580310880829119,1.3670402867717995,0.4857142857142857
2024-10-01,0.4885,-0.0020000000000000018,-0.4077471967380175,1.0250956715361053,0.48657142857142854
2024-10-02,0.4825,-0.006000000000000005,-1.22824974411464,1.1495707517143827,0.48678571428571427
2024-10-03,0.4925,0.010000000000000009,2.0725388601036343,1.2717526569065114,0.4873571428571428
2024-10-04,0.4965,0.0040000000000000036,0.8121827411167626,1.2986629032236081,0.4883571428571428
2024-10-05,0.4975,0.0010000000000000009,0.20140986908359082,1.2189795959222833,0.49007142857142855
2024-10-06,0.5015,0.003999999999999948,0.8040201005025116,1.1459739642847928,0.4927857142857142
2024-10-07,0.5075,0.006000000000000005,1.1964107676969205,1.08377517774246,0.4952142857142857
2024-10-08,0.5395,0.03200000000000003,6.305418719211819,2.3658341033534165,0.5025000000000001
2024-10-09,0.529,-0.010499999999999954,-1.9462465245597693,2.512424660041264,0.5091428571428571
2024-10-10,0.5335,0.0044999999999999485,0.8506616257088817,2.496202779863224,0.515
2024-10-11,0.5545,0.02100000000000002,3.936269915651369,2.6921456957182204,0.5232857142857142
2024-10-12,0.5405,-0.014000000000000012,-2.524797114517585,3.098313531044693,0.5294285714285714
2024-10-13,0.5495,0.009000000000000008,1.6651248843663202,3.095597375248787,0.5362857142857143
2024-10-14,0.5395,-0.010000000000000009,-1.8198362147406777,3.3228811702065735,0.5408571428571428
2024-10-15,0.5505,0.01100000000000001,2.038924930491204,2.447123797472607,0.5424285714285714
2024-10-16,0.5765,0.026000000000000023,4.722979109900094,2.705019587527677,0.5492142857142858
2024-10-17,0.5855,0.009000000000000008,1.5611448395490113,2.700116991555274,0.5566428571428571
2024-10-18,0.6185,0.03300000000000003,5.636208368915452,3.0262932498718453,0.5657857142857143
2024-10-19,0.5995,-0.019000000000000017,-3.071948261924007,3.155248368615938,0.5742142857142857
2024-10-20,0.6005,0.0010000000000000009,0.16680567139282232,3.1953757960887854,0.5815
2024-10-21,0.6065,0.006000000000000005,0.9991673605328932,2.8975931062500795,0.5910714285714286
2024-10-22,0.649,0.04249999999999998,7.007419620774935,3.528123921976796,0.6051428571428572
2024-10-23,0.6475,-0.0015000000000000568,-0.23112480739599928,3.488559594704349,0.6152857142857143
2024-10-24,0.6155,-0.03199999999999992,-4.942084942084934,4.308675995604224,0.6195714285714286
2024-10-25,0.641,0.025499999999999967,4.142973192526389,4.058755669434102,0.6227857142857143
2024-10-26,0.6385,-0.0025000000000000577,-0.3900156006240385,3.772909220847412,0.628357142857143
2024-10-27,0.6455,0.007000000000000006,1.0963194988253822,3.7564668773145944,0.6347857142857143
2024-10-28,0.6495,0.0040000000000000036,0.6196746707978207,3.7608587526270676,0.6409285714285715
2024-10-29,0.6585,0.009000000000000008,1.385681293302543,2.7354494940160015,0.6422857142857143
2024-10-30,0.6655,0.007000000000000006,1.0630220197418438,2.7420103501097763,0.6448571428571429
2024-10-31,0.6475,-0.018000000000000016,-2.704733283245686,2.0569347620651106,0.6494285714285714
2024-11-01,0.6325,-0.015000000000000013,-2.316602316602323,1.6955019617173495,0.6482142857142856
2024-11-02,0.5825,-0.04999999999999993,-7.905138339920937,3.387292951787659,0.6402142857142857
2024-11-03,0.5585,-0.02400000000000002,-4.12017167381975,3.3583290088643962,0.6277857142857143
2024-11-04,0.5635,0.0050000000000000044,0.8952551477171111,3.3955237446790467,0.6155
2024-11-05,0.5855,0.02200000000000002,3.9041703637976877,3.9041394593936647,0.6050714285714286
2024-11-06,0.58,-0.00550000000000006,-0.9393680614859234,3.746883662920892,0.5928571428571427
